date,season,home_team,away_team,home_goals,away_goals,odd_home,odd_draw,odd_away,result,home_elo_before,away_elo_before,elo_diff,home_elo_trend_5,elo_change_home,elo_change_away,home_points_last5,away_points_last5,form_diff_points_last5,home_goals_scored_rm5,away_goals_conceded_rm5,home_form_ratio,away_form_ratio,home_gd_roll5,away_gd_roll5,avg_goal_diff_last5,home_cleansheets_last5,away_cleansheets_last5,home_btts_last5,p_home_market,p_draw_market,p_away_market,overround_wdl,p_home_fair,p_draw_fair,p_away_fair,round,max_round,is_first_half,season_half,days_since_season_start,rest_days_home,matches_last14_home,rest_days_away,matches_last14_away
2024-11-30,2024/2025,Brentford,Leicester,4,1,1.66,4.24,4.87,H,1495.9,1441.9,86.6,-0.386,16.28,-16.28,7.0,4.0,3.0,1.8,2.2,0.988235294117647,0.96,0.0,-1.0,1.0,1.0,0.0,4.0,0.6024096385542169,0.23584905660377356,0.2053388090349076,1.043597504192898,0.5772432725585245,0.22599618689791284,0.19676054054356273,33,109,True,H1,106,21.0,0.0,20.0,0.0
2024-11-30,2024/2025,Crystal Palace,Newcastle,1,1,3.04,3.56,2.3,D,1446.0,1504.5,-54.9,-1.7280000000000002,1.84,-1.84,5.0,6.0,-1.0,1.0,1.2,1.5,0.7999999999999999,-0.4,-0.2,-0.2,1.0,1.0,2.0,0.32894736842105265,0.2808988764044944,0.4347826086956522,1.0446288535211994,0.31489400978371224,0.2688982555456419,0.41620773467064576,33,109,True,H1,106,21.0,0.0,20.0,0.0
2024-11-30,2024/2025,Nott'm Forest,Ipswich,1,0,1.75,3.82,4.79,H,1514.3,1443.5,88.4,0.5300000000000005,8.79,-8.79,9.0,5.0,4.0,1.6,1.8,1.136842105263158,1.3333333333333333,0.2,-0.4,0.6000000000000001,2.0,0.0,2.0,0.5714285714285714,0.2617801047120419,0.20876826722338204,1.0419769433639954,0.5484080766544883,0.25123406653019753,0.2003578568153141,33,109,True,H1,106,20.0,0.0,20.0,0.0
2024-11-30,2024/2025,Wolves,Bournemouth,2,4,2.81,3.61,2.44,A,1459.8,1497.1,-66.7,7.774000000000001,-14.74,14.74,8.0,7.0,1.0,2.2,1.4,2.1333333333333333,1.12,0.8,0.2,0.6000000000000001,1.0,1.0,4.0,0.35587188612099646,0.2770083102493075,0.4098360655737705,1.0427162619440744,0.34129311981525756,0.2656602954794664,0.3930465847052761,33,109,True,H1,106,21.0,0.0,21.0,0.0
2024-11-30,2024/2025,West Ham,Arsenal,2,5,7.09,4.68,1.46,A,1488.3,1554.8,-97.7,-0.7520000000000003,-15.61,15.61,7.0,5.0,2.0,1.0,1.2,1.12,0.5454545454545455,-0.6,0.0,-0.6,2.0,1.0,2.0,0.14104372355430184,0.2136752136752137,0.684931506849315,1.0396504440788306,0.13566456337088556,0.20552601587597838,0.6588094207531361,33,109,True,H1,106,21.0,0.0,20.0,0.0
2024-12-01,2024/2025,Chelsea,Aston Villa,3,0,1.71,4.21,4.51,H,1551.8,1505.0,80.2,1.109999999999999,16.67,-16.67,8.0,5.0,3.0,1.4,2.0,0.8727272727272728,0.6315789473684211,0.2,-0.6,0.8,0.0,0.0,5.0,0.5847953216374269,0.23752969121140144,0.22172949002217296,1.0440545028710013,0.56011953401793,0.2275069841260476,0.21237348185602228,34,109,True,H1,107,21.0,0.0,22.0,0.0
2024-12-01,2024/2025,Man United,Everton,4,0,1.54,4.33,6.08,H,1501.2,1463.4,72.1,3.646,17.16,-17.16,8.0,6.0,2.0,1.6,0.4,1.2000000000000002,1.309090909090909,0.6,0.2,0.3999999999999999,1.0,3.0,4.0,0.6493506493506493,0.23094688221709006,0.16447368421052633,1.0447712157782658,0.6215242529120965,0.22105019618582644,0.15742555090207708,34,109,True,H1,107,21.0,0.0,22.0,0.0
2024-12-01,2024/2025,Tottenham,Fulham,1,1,1.72,4.35,4.24,D,1550.3,1501.7,45.5,6.000000000000001,-1.53,1.53,9.0,7.0,2.0,2.6,1.8,1.136842105263158,0.9333333333333332,1.6,-0.4,2.0,1.0,1.0,3.0,0.5813953488372093,0.2298850574712644,0.23584905660377356,1.0471294629122474,0.555227762592267,0.2195383337146435,0.2252339036930894,34,109,True,H1,107,21.0,0.0,22.0,0.0
2024-12-01,2024/2025,Liverpool,Man City,2,0,2.09,3.7,3.37,H,1607.6,1533.5,100.2,7.43,13.03,-13.03,13.0,6.0,7.0,2.2,1.8,1.0064516129032255,0.6260869565217391,1.0,-0.8,1.8,1.0,1.0,4.0,0.47846889952153115,0.27027027027027023,0.29673590504451036,1.0454750748363117,0.4576569169728357,0.25851431256033147,0.2838287704668328,34,109,True,H1,107,22.0,0.0,22.0,0.0
2024-12-03,2024/2025,Ipswich,Crystal Palace,0,1,3.09,3.37,2.38,A,1434.7,1447.8,-34.3,-0.0539999999999999,-10.59,10.59,5.0,6.0,-1.0,1.4,1.4,1.4444444444444444,1.7333333333333334,-0.2,-0.2,0.0,0.0,1.0,4.0,0.3236245954692557,0.29673590504451036,0.42016806722689076,1.0405285677406568,0.31101942368766994,0.2851780472388427,0.4038025290734874,35,109,True,H1,109,9.0,1.0,10.0,1.0
2024-12-03,2024/2025,Leicester,West Ham,3,1,2.9,3.44,2.47,H,1425.7,1472.7,-9.6,-11.778,18.72,-18.72,1.0,7.0,-6.0,0.8,1.8,0.26,1.2133333333333334,-1.8,-0.6,-1.2000000000000002,0.0,2.0,4.0,0.3448275862068966,0.29069767441860467,0.4048582995951417,1.040383560220643,0.33144274803204893,0.2794139445619017,0.3891433074060493,35,109,True,H1,109,10.0,1.0,8.0,1.0
2024-12-04,2024/2025,Everton,Wolves,4,0,2.14,3.46,3.51,H,1446.2,1445.1,39.5,-5.634,19.19,-19.19,3.0,8.0,-5.0,0.2,1.8,0.7090909090909091,2.3111111111111113,-1.0,0.6,-1.6,2.0,1.0,1.0,0.4672897196261682,0.28901734104046245,0.2849002849002849,1.0412073455669155,0.4487960266662725,0.2775790453947466,0.27362492793898097,36,109,True,H1,110,11.0,1.0,11.0,1.0
2024-12-04,2024/2025,Man City,Nott'm Forest,3,0,1.37,5.21,8.25,H,1520.5,1523.1,36.1,-10.638000000000002,19.4,-19.4,3.0,9.0,-6.0,0.6,1.4,0.3391304347826087,1.0636363636363635,-1.4,0.2,-1.6,1.0,2.0,2.0,0.7299270072992701,0.19193857965451055,0.12121212121212122,1.0430777081659017,0.6997820024193011,0.1840117741486454,0.11620622343205364,36,109,True,H1,110,11.0,1.0,11.0,1.0
2024-12-04,2024/2025,Newcastle,Liverpool,3,3,4.27,4.04,1.78,D,1502.7,1620.7,-110.8,0.1319999999999999,3.6,-3.6,7.0,13.0,-6.0,1.2,1.0,0.9578947368421052,0.9941176470588236,0.0,1.2,-1.2,1.0,2.0,3.0,0.234192037470726,0.24752475247524752,0.5617977528089888,1.0435145427549624,0.2244262325778807,0.2372029735414729,0.5383707938806463,36,109,True,H1,110,9.0,1.0,10.0,1.0
2024-12-04,2024/2025,Southampton,Chelsea,1,5,8.39,5.64,1.34,A,1400.3,1568.5,-189.4,-2.046,-10.6,10.6,4.0,11.0,-7.0,0.8,0.8,2.08,1.144,-0.6,1.0,-1.6,1.0,1.0,2.0,0.11918951132300357,0.1773049645390071,0.7462686567164178,1.0427631325784286,0.11430161615733864,0.170033787156041,0.7156645966866203,36,109,True,H1,110,10.0,1.0,11.0,1.0
2024-12-04,2024/2025,Arsenal,Man United,2,0,1.46,4.73,6.92,H,1570.4,1518.4,80.1,4.662,14.05,-14.05,8.0,8.0,0.0,2.2,0.8,0.8320000000000001,1.0947368421052632,1.0,1.2,-0.1999999999999999,1.0,2.0,3.0,0.684931506849315,0.2114164904862579,0.14450867052023122,1.0408566678558042,0.6580459423489061,0.20311777501678707,0.1388362826343068,36,109,True,H1,110,11.0,1.0,10.0,1.0
2024-12-04,2024/2025,Aston Villa,Brentford,3,1,1.8,4.01,4.24,H,1488.3,1512.2,11.3,-10.644,17.63,-17.63,2.0,10.0,-8.0,0.8,1.6,0.2736842105263158,1.2999999999999998,-1.6,0.8,-2.4000000000000004,0.0,1.0,3.0,0.5555555555555556,0.24937655860349128,0.23584905660377356,1.0407811707628205,0.5337870929663071,0.23960517888761912,0.22660772814607372,36,109,True,H1,110,11.0,1.0,11.0,1.0
2024-12-05,2024/2025,Fulham,Brighton,3,1,2.33,3.65,2.92,H,1503.2,1539.0,0.6,0.2620000000000002,18.19,-18.19,8.0,8.0,0.0,1.4,1.4,1.0947368421052632,0.9043478260869566,0.0,0.2,-0.2,1.0,0.0,4.0,0.4291845493562232,0.273972602739726,0.3424657534246575,1.0456229055206068,0.410458251335395,0.2620185549620466,0.3275231937025583,37,109,True,H1,111,12.0,1.0,12.0,1.0
2024-12-05,2024/2025,Bournemouth,Tottenham,1,0,2.65,3.92,2.42,H,1511.8,1548.8,-12.6,1.3860000000000003,12.17,-12.17,7.0,7.0,0.0,2.0,1.0,1.011111111111111,0.91,0.2,1.0,-0.8,0.0,1.0,5.0,0.37735849056603776,0.25510204081632654,0.4132231404958678,1.045683671878232,0.3608725092629929,0.2439571810068702,0.3951703097301369,37,109,True,H1,111,12.0,1.0,12.0,1.0
2024-12-07,2024/2025,Aston Villa,Southampton,1,0,1.37,5.41,7.78,H,1505.9,1389.7,131.2,-6.885999999999998,7.45,-7.45,4.0,4.0,0.0,1.2,2.2,0.5090909090909091,2.24,-1.2,-1.2,0.0,0.0,1.0,3.0,0.7299270072992701,0.18484288354898337,0.12853470437017994,1.0433045952184334,0.6996298210940474,0.1771705831605998,0.1231995957453528,38,109,True,H1,113,3.0,2.0,8.0,1.0
2024-12-07,2024/2025,Brentford,Newcastle,4,2,2.86,3.74,2.36,H,1494.6,1506.3,22.4,-0.2380000000000002,17.06,-17.06,7.0,8.0,-1.0,1.8,1.4,0.98,1.12,0.2,0.2,0.0,1.0,1.0,4.0,0.3496503496503497,0.267379679144385,0.42372881355932207,1.0407588423540568,0.3359571261095294,0.25690839055434594,0.4071344833361246,38,109,True,H1,113,7.0,1.0,7.0,1.0
2024-12-07,2024/2025,Crystal Palace,Man City,2,2,5.39,4.33,1.6,D,1458.4,1539.9,-76.4,-0.1719999999999998,2.53,-2.53,6.0,3.0,3.0,1.2,2.0,1.4,0.323076923076923,-0.2,-1.0,0.8,1.0,1.0,3.0,0.1855287569573284,0.23094688221709006,0.625,1.0414756391744184,0.17814027518147013,0.2217496728009524,0.6001100520175775,38,109,True,H1,113,7.0,1.0,6.0,1.0
2024-12-07,2024/2025,Man United,Nott'm Forest,2,3,1.67,4.05,5.12,A,1504.3,1503.7,-21.4,4.300000000000001,-11.02,11.02,8.0,6.0,2.0,1.8,1.8,1.1789473684210527,0.7636363636363637,1.0,-0.8,1.8,2.0,2.0,2.0,0.5988023952095809,0.2469135802469136,0.1953125,1.0410284754564945,0.5752027051392653,0.2371823500203884,0.1876149448403463,38,109,True,H1,113,6.0,1.0,3.0,2.0
2024-12-08,2024/2025,Fulham,Arsenal,1,1,5.4,4.24,1.61,D,1521.4,1584.5,-59.1,4.074,1.97,-1.97,10.0,10.0,0.0,1.8,0.8,1.2727272727272727,1.0,0.4,1.4,-1.0,1.0,2.0,4.0,0.18518518518518517,0.23584905660377356,0.6211180124223602,1.0421522542113189,0.17769494278485232,0.22630959694297229,0.5959954602721754,39,109,True,H1,114,3.0,1.0,8.0,1.0
2024-12-08,2024/2025,Ipswich,Bournemouth,1,2,3.57,3.73,2.02,A,1424.1,1524.0,-115.7,-0.2959999999999997,-7.92,7.92,5.0,9.0,-4.0,0.8,1.6,1.5555555555555554,1.2,-0.2,0.4,-0.6000000000000001,0.0,1.0,3.0,0.2801120448179272,0.2680965147453083,0.49504950495049505,1.0432580645137306,0.26849736833665333,0.2569800549495583,0.47452257671378834,39,109,True,H1,114,5.0,2.0,8.0,1.0
2024-12-08,2024/2025,Leicester,Brighton,2,2,4.48,4.02,1.75,D,1444.4,1520.8,-71.6,-5.078,2.38,-2.38,4.0,7.0,-3.0,1.2,1.6,0.8615384615384616,0.8521739130434782,-1.0,-0.2,-0.8,0.0,0.0,4.0,0.2232142857142857,0.24875621890547267,0.5714285714285714,1.0433990760483298,0.21392992464557875,0.23840946826173956,0.5476606070926816,39,109,True,H1,114,5.0,1.0,3.0,1.0
2024-12-08,2024/2025,Tottenham,Chelsea,3,4,3.21,4.04,2.07,A,1536.6,1579.1,-61.8,2.494,-9.66,9.66,7.0,11.0,-4.0,2.0,0.8,0.98,1.1,1.0,1.6,-0.6000000000000001,1.0,1.0,3.0,0.3115264797507788,0.24752475247524752,0.48309178743961356,1.04214301966564,0.2989287207918243,0.23751514696578122,0.4635561322423943,39,109,True,H1,114,7.0,1.0,4.0,1.0
2024-12-09,2024/2025,West Ham,Wolves,2,1,1.91,3.85,3.81,H,1454.0,1425.9,48.3,-6.406000000000001,10.11,-10.11,4.0,7.0,-3.0,1.0,2.2,0.7466666666666667,2.1777777777777776,-1.2,-0.2,-1.0,2.0,1.0,2.0,0.5235602094240838,0.2597402597402597,0.26246719160104987,1.0457676607653934,0.5006467775460679,0.24837281691246485,0.2509804055414671,40,109,True,H1,115,9.0,1.0,5.0,1.0
2024-12-14,2024/2025,Arsenal,Everton,0,0,1.23,6.33,13.36,D,1582.5,1465.4,109.9,9.418,-3.57,3.57,11.0,5.0,6.0,2.4,1.0,1.137931034482759,1.0,1.6,-0.2,1.8,2.0,3.0,3.0,0.8130081300813008,0.1579778830963665,0.07485029940119761,1.045836312578865,0.7773760772147534,0.1510541192692175,0.07156980351602896,41,109,True,H1,120,10.0,1.0,13.0,1.0
2024-12-14,2024/2025,Liverpool,Fulham,2,2,1.32,5.75,8.89,D,1617.1,1523.4,87.9,7.481999999999999,-2.9,2.9,13.0,8.0,5.0,2.4,1.4,1.04,1.0434782608695652,1.2,0.2,1.0,2.0,1.0,3.0,0.7575757575757576,0.17391304347826086,0.11248593925759279,1.0439747403116113,0.7256648349074348,0.16658740557875026,0.10774775951381484,41,109,True,H1,120,13.0,1.0,13.0,1.0
2024-12-14,2024/2025,Newcastle,Leicester,4,0,1.31,5.83,9.08,H,1489.2,1446.8,76.3,-3.126,16.91,-16.91,5.0,4.0,1.0,1.8,2.4,0.75,0.8571428571428572,-0.4,-1.0,0.6,0.0,0.0,4.0,0.7633587786259541,0.17152658662092624,0.11013215859030837,1.0450175238371888,0.7304746200073134,0.16413752181982516,0.10538785817286131,41,109,True,H1,120,10.0,1.0,14.0,1.0
2024-12-14,2024/2025,Wolves,Ipswich,1,2,1.9,3.83,3.85,A,1415.8,1416.2,-22.4,-0.6960000000000004,-10.99,10.99,6.0,4.0,2.0,1.8,1.2,2.0,1.3333333333333337,-0.4,-0.4,0.0,1.0,0.0,3.0,0.5263157894736842,0.2610966057441253,0.2597402597402597,1.0471526549580692,0.5026161056668087,0.24933958244567533,0.24804431188751597,41,109,True,H1,120,14.0,1.0,14.0,1.0
2024-12-14,2024/2025,Nott'm Forest,Aston Villa,2,1,2.64,3.39,2.68,H,1514.8,1513.4,23.3,-7.49,10.96,-10.96,6.0,7.0,-1.0,1.0,1.6,0.72,0.8399999999999999,-1.2,-0.4,-0.7999999999999999,1.0,1.0,2.0,0.3787878787878788,0.2949852507374631,0.3731343283582089,1.0469074578835509,0.361816009557945,0.281768219832736,0.35641577060931895,41,109,True,H1,120,14.0,1.0,13.0,1.0
2024-12-15,2024/2025,Brighton,Crystal Palace,1,3,1.89,3.82,3.9,A,1518.4,1460.9,19.1,-0.4720000000000007,-19.21,19.21,8.0,6.0,2.0,1.6,1.4,1.0,1.3846153846153846,0.0,-0.2,0.2,0.0,1.0,5.0,0.5291005291005292,0.2617801047120419,0.25641025641025644,1.0472908902228275,0.5052087572230813,0.24995930658419466,0.24483193619272403,42,109,True,H1,121,16.0,0.0,12.0,1.0
2024-12-15,2024/2025,Man City,Man United,1,2,1.58,4.59,5.04,A,1537.3,1493.3,19.2,-5.840000000000001,-12.39,12.39,4.0,7.0,-3.0,1.2,1.2,0.4444444444444445,1.1052631578947367,-0.8,0.8,-1.6,1.0,2.0,2.0,0.6329113924050632,0.2178649237472767,0.1984126984126984,1.0491890145650384,0.6032386763670499,0.20765078620042243,0.18911053743252756,42,109,True,H1,121,11.0,1.0,11.0,1.0
2024-12-15,2024/2025,Chelsea,Brentford,2,1,1.33,5.89,8.08,H,1588.7,1511.6,94.3,8.951999999999998,8.6,-8.6,13.0,10.0,3.0,3.0,1.6,1.2580645161290325,1.3043478260869563,1.8,0.8,1.0,1.0,1.0,4.0,0.7518796992481203,0.16977928692699493,0.12376237623762376,1.045421362412739,0.7192121055502914,0.16240273351135615,0.11838516093835241,42,109,True,H1,121,14.0,1.0,11.0,1.0
2024-12-15,2024/2025,Southampton,Tottenham,0,5,4.29,4.47,1.69,A,1382.2,1526.9,-168.1,-7.064,-11.66,11.66,1.0,4.0,-3.0,0.8,1.6,0.6000000000000001,0.6000000000000001,-1.6,0.2,-1.8,0.0,1.0,3.0,0.2331002331002331,0.2237136465324385,0.591715976331361,1.0485298559640326,0.22231148858028232,0.21335934810053944,0.5643291633191783,42,109,True,H1,121,11.0,1.0,10.0,1.0
2024-12-16,2024/2025,Bournemouth,West Ham,1,1,1.71,4.19,4.43,D,1531.9,1464.1,63.5,2.512,-2.12,2.12,9.0,7.0,2.0,2.0,1.8,1.125,1.1666666666666667,0.4,-0.4,0.8,1.0,2.0,4.0,0.5847953216374269,0.2386634844868735,0.22573363431151244,1.0491924404358128,0.5573766061395896,0.22747350751758907,0.2151498863428213,43,109,True,H1,122,11.0,1.0,13.0,1.0
2024-12-21,2024/2025,Aston Villa,Man City,2,1,3.29,3.71,2.12,H,1502.4,1524.9,0.9,-0.9039999999999996,11.71,-11.71,7.0,4.0,3.0,1.4,2.0,0.8959999999999999,0.4740740740740741,-0.2,-0.8,0.6000000000000001,1.0,1.0,3.0,0.303951367781155,0.2695417789757412,0.4716981132075471,1.0451912599644433,0.29080932784636493,0.25788751714677643,0.45130315500685875,44,109,True,H1,127,14.0,1.0,14.0,1.0
2024-12-21,2024/2025,Brentford,Nott'm Forest,0,2,2.35,3.52,2.99,A,1503.0,1525.7,-53.5,1.202,-15.42,15.42,7.0,9.0,-2.0,2.0,1.8,0.9739130434782608,1.0285714285714287,0.4,-0.6,1.0,1.0,1.0,4.0,0.425531914893617,0.2840909090909091,0.33444816053511706,1.0440709845196432,0.40756990779644736,0.2720992282163783,0.32033086398717436,44,109,True,H1,127,14.0,1.0,14.0,1.0
2024-12-21,2024/2025,Ipswich,Newcastle,0,4,4.61,3.95,1.74,A,1427.2,1506.2,-108.9,-2.875999999999999,-14.95,14.95,4.0,5.0,-1.0,0.8,2.0,1.0666666666666669,0.6956521739130435,-0.4,0.0,-0.4,0.0,1.0,3.0,0.21691973969631234,0.2531645569620253,0.5747126436781609,1.0447969403364985,0.20761904186515787,0.24230981848060196,0.5500711396542401,44,109,True,H1,127,13.0,1.0,14.0,1.0
2024-12-21,2024/2025,West Ham,Brighton,1,1,2.8,3.75,2.38,D,1466.2,1499.2,-30.9,-0.6080000000000003,1.04,-1.04,7.0,5.0,2.0,1.6,2.0,1.1789473684210523,0.6666666666666666,-0.4,-0.6,0.1999999999999999,1.0,0.0,4.0,0.35714285714285715,0.26666666666666666,0.42016806722689076,1.0439775910364146,0.3420982023074859,0.2554333243895895,0.40246847330292457,44,109,True,H1,127,12.0,1.0,13.0,1.0
2024-12-21,2024/2025,Crystal Palace,Arsenal,1,5,6.08,4.11,1.57,A,1480.1,1578.9,-126.6,7.228,-13.92,13.92,9.0,11.0,-2.0,1.8,0.6,1.8,1.1733333333333331,0.6,1.6,-1.0,1.0,3.0,4.0,0.16447368421052633,0.24330900243309,0.6369426751592356,1.044725361802852,0.15743246045707066,0.23289278821873222,0.6096747513241971,44,109,True,H1,127,14.0,1.0,13.0,1.0
2024-12-22,2024/2025,Everton,Chelsea,0,0,5.18,4.13,1.63,D,1469.0,1597.3,-120.6,1.3879999999999997,3.89,-3.89,6.0,15.0,-9.0,0.8,1.2,1.2,1.411764705882353,0.0,2.0,-2.0,4.0,1.0,0.0,0.19305019305019305,0.24213075060532688,0.6134969325153374,1.0486778761708573,0.18408912539959038,0.2308914454164354,0.5850194291839743,45,109,True,H1,128,18.0,0.0,14.0,1.0
2024-12-22,2024/2025,Fulham,Southampton,0,0,1.42,4.96,7.21,D,1526.3,1370.5,146.5,0.09,-4.63,4.63,6.0,1.0,5.0,1.6,3.0,0.7999999999999999,0.64,-0.2,-2.2,2.0,0.0,0.0,5.0,0.7042253521126761,0.20161290322580647,0.13869625520110956,1.0445345105395922,0.6742001772147126,0.19301698621872818,0.13278283656655918,45,109,True,H1,128,14.0,1.0,15.0,0.0
2024-12-22,2024/2025,Leicester,Wolves,0,3,2.55,3.56,2.69,A,1429.9,1404.8,-16.2,-4.038000000000001,-20.64,20.64,4.0,3.0,1.0,1.4,2.6,0.9142857142857144,1.0666666666666669,-1.2,-1.0,-0.1999999999999999,0.0,0.0,4.0,0.3921568627450981,0.2808988764044944,0.3717472118959108,1.0448029510455032,0.3753405006682632,0.2688534485123795,0.3558060508193573,45,109,True,H1,128,14.0,1.0,13.0,1.0
2024-12-22,2024/2025,Man United,Bournemouth,0,3,1.85,3.88,4.07,A,1505.7,1529.8,-59.9,0.5100000000000009,-17.92,17.92,7.0,10.0,-3.0,1.8,1.2,1.018181818181818,1.28,0.4,0.6,-0.1999999999999999,1.0,1.0,3.0,0.5405405405405405,0.2577319587628866,0.24570024570024568,1.0439727450036729,0.5177726555865582,0.2468761373286425,0.2353512070847992,45,109,True,H1,128,15.0,0.0,14.0,1.0
2024-12-22,2024/2025,Tottenham,Liverpool,3,6,4.29,4.33,1.72,A,1538.6,1614.2,-105.8,1.7800000000000005,-15.13,15.13,7.0,11.0,-4.0,2.6,1.4,0.9739130434782608,0.9166666666666669,1.4,1.0,0.3999999999999999,2.0,2.0,2.0,0.2331002331002331,0.23094688221709006,0.5813953488372093,1.0454424641545326,0.22296801698096824,0.22090826624673296,0.5561237167722988,45,109,True,H1,128,14.0,1.0,18.0,0.0
2024-12-26,2024/2025,Man City,Everton,1,1,1.34,5.46,8.59,D,1513.2,1472.9,37.8,-4.052000000000001,-1.27,1.27,4.0,6.0,-2.0,1.4,0.8,0.5037037037037038,1.2,-0.2,0.0,-0.2,1.0,4.0,3.0,0.7462686567164178,0.18315018315018314,0.11641443538998836,1.0458332752565893,0.71356369544976,0.17512369082466636,0.11131261372557373,46,109,True,H1,132,11.0,1.0,12.0,1.0
2024-12-26,2024/2025,Bournemouth,Crystal Palace,0,0,1.9,3.77,3.87,D,1547.7,1466.2,76.4,10.126,-2.53,2.53,13.0,8.0,5.0,2.2,1.8,1.5785714285714287,1.7000000000000002,1.4,-0.2,1.6,2.0,1.0,3.0,0.5263157894736842,0.26525198938992045,0.25839793281653745,1.0499657116801422,0.5012695020597198,0.25262919201948747,0.24610130592079266,46,109,True,H1,132,10.0,1.0,11.0,1.0
2024-12-26,2024/2025,Chelsea,Fulham,1,2,1.47,4.88,6.15,A,1593.4,1521.7,45.3,8.328,-13.24,13.24,13.0,7.0,6.0,2.8,1.0,1.2628571428571431,0.9519999999999998,1.8,0.4,1.4,2.0,1.0,3.0,0.6802721088435374,0.20491803278688525,0.16260162601626016,1.0477917676466828,0.6492436091299071,0.1955713330780663,0.15518505779202657,46,109,True,H1,132,11.0,1.0,12.0,1.0
2024-12-26,2024/2025,Newcastle,Aston Villa,3,0,1.93,3.91,3.66,H,1521.1,1514.1,44.7,3.312,18.86,-18.86,8.0,9.0,-1.0,2.8,1.4,1.0461538461538462,1.092857142857143,1.2,0.0,1.2,2.0,1.0,3.0,0.5181347150259068,0.2557544757033248,0.27322404371584696,1.0471132344450784,0.4948220478757431,0.24424720010234888,0.2609307520219082,46,109,True,H1,132,12.0,1.0,12.0,1.0
2024-12-26,2024/2025,Nott'm Forest,Tottenham,1,0,2.35,3.74,2.82,H,1541.1,1523.5,38.5,5.358,10.44,-10.44,12.0,4.0,8.0,1.6,2.4,1.3161290322580643,0.591304347826087,0.4,0.0,0.4,2.0,1.0,2.0,0.425531914893617,0.267379679144385,0.3546099290780142,1.0475215231160162,0.4062273714699493,0.2552498189717596,0.3385228095582911,46,109,True,H1,132,12.0,1.0,11.0,1.0
2024-12-26,2024/2025,Southampton,West Ham,0,1,3.24,3.56,2.18,A,1375.2,1467.3,-108.4,-4.1339999999999995,-8.15,8.15,2.0,5.0,-3.0,0.4,2.2,1.1333333333333333,0.85,-2.0,-0.8,-1.2,1.0,0.0,2.0,0.30864197530864196,0.2808988764044944,0.4587155963302752,1.0482564480434116,0.2944336530290154,0.2679677066893287,0.4375986402816559,46,109,True,H1,132,11.0,1.0,10.0,1.0
2024-12-26,2024/2025,Wolves,Man United,2,0,3.8,3.7,1.94,H,1425.4,1487.8,-23.5,-6.878000000000002,19.43,-19.43,3.0,6.0,-3.0,1.4,1.8,0.8499999999999999,0.9272727272727272,-1.0,-0.2,-0.8,1.0,1.0,3.0,0.2631578947368421,0.27027027027027023,0.5154639175257733,1.0488920825328856,0.2508912967493883,0.25767214260747984,0.49143656064313185,46,109,True,H1,132,12.0,1.0,11.0,1.0
2024-12-26,2024/2025,Liverpool,Leicester,3,1,1.08,12.4,25.35,H,1629.3,1409.2,234.6,5.384,7.25,-7.25,11.0,4.0,7.0,3.2,2.8,0.9025641025641028,0.9714285714285716,1.2,-1.6,2.8,1.0,0.0,4.0,0.9259259259259258,0.08064516129032258,0.03944773175542406,1.0460188189716724,0.8851905043507646,0.07709723747571176,0.0377122581735237,46,109,True,H1,132,12.0,1.0,12.0,1.0
2024-12-27,2024/2025,Brighton,Brentford,0,0,1.64,4.44,4.89,D,1498.2,1487.6,9.9,-9.046,-0.33,0.33,3.0,6.0,-3.0,1.2,2.0,0.408,0.8869565217391303,-0.8,0.0,-0.8,0.0,0.0,5.0,0.6097560975609756,0.2252252252252252,0.20449897750511248,1.0394803002913133,0.5865970691220335,0.21667098949552585,0.19673194138244066,47,109,True,H1,133,12.0,1.0,12.0,1.0
2024-12-27,2024/2025,Arsenal,Ipswich,1,0,1.16,8.37,17.31,H,1592.8,1412.2,192.1,7.608,5.75,-5.75,11.0,3.0,8.0,2.6,1.8,1.1333333333333335,0.8499999999999999,1.8,-1.2,3.0,2.0,0.0,3.0,0.8620689655172414,0.11947431302270013,0.057770075101097634,1.0393133536410393,0.8294601069996307,0.11495504469767881,0.05558484830269044,47,109,True,H1,133,13.0,1.0,13.0,1.0
2024-12-29,2024/2025,Leicester,Man City,0,2,7.92,5.62,1.34,A,1402.0,1512.0,-132.9,-4.74,-11.44,11.44,4.0,5.0,-1.0,1.2,1.4,1.0285714285714287,0.6428571428571428,-1.4,0.2,-1.6,0.0,1.0,3.0,0.12626262626262627,0.17793594306049823,0.7462686567164178,1.0504672260395425,0.12019663549015226,0.1693874293740224,0.7104159351358252,48,109,True,H1,135,7.0,1.0,8.0,1.0
2024-12-29,2024/2025,Crystal Palace,Southampton,2,1,1.61,4.11,5.42,H,1468.7,1367.0,117.5,4.188000000000001,7.87,-7.87,8.0,1.0,7.0,1.4,2.4,1.6941176470588235,0.6000000000000001,-0.2,-2.2,2.0,2.0,1.0,3.0,0.6211180124223602,0.24330900243309,0.18450184501845018,1.0489288598739004,0.5921450311673467,0.2319594890947514,0.1758954797379019,48,109,True,H1,135,8.0,1.0,7.0,1.0
